Country,Customer_Name,Delivery_Year ,Engine,Model_Series,Order_Month,Order_Year,Region,Delivery_Total,Order_Total,Unfilled_Orders
South Africa,South African Airways,1998,RR,747-400,Dec,1995,Africa,1,1,
South Africa,South African Airways,1998,RR,747-400,Dec,1997,Africa,1,1,
South Korea,Asiana Airlines,,GE,767-300,Jan,1998,East Asia,0,1,
South Korea,Asiana Airlines,2010,PW,777-200ER,Jan,2008,East Asia,1,1,
South Korea,Asiana Airlines,,GE,767-300,Feb,1998,East Asia,0,1,
South Korea,Asiana Airlines,2006,GE,747-400F,Feb,1998,East Asia,1,1,
South Korea,Asiana Airlines,1992,CF,737-400,Apr,1989,East Asia,2,2,
South Korea,Asiana Airlines,1994,CF,737-400,Apr,1989,East Asia,1,1,
South Korea,Asiana Airlines,1994,CF,737-500,Apr,1989,East Asia,1,1,
South Korea,Asiana Airlines,1995,CF,737-500,Apr,1989,East Asia,1,1,
South Korea,Asiana Airlines,2012,PW,777-200ER,May,2008,East Asia,1,1,
South Korea,Asiana Airlines,2013,PW,777-200ER,May,2008,East Asia,1,1,
South Korea,Asiana Airlines,1993,GE,747-400,Jun,1989,East Asia,1,1,
South Korea,Asiana Airlines,1993,GE,747-400M,Jun,1989,East Asia,1,1,
South Korea,Asiana Airlines,,CF,737-400,Sep,1990,East Asia,0,2,
South Korea,Asiana Airlines,,CF,737-500,Sep,1990,East Asia,0,1,
South Korea,Asiana Airlines,,GE,747-400M,Sep,1990,East Asia,0,1,
South Korea,Asiana Airlines,,GE,767-300,Sep,1990,East Asia,0,2,
South Korea,Asiana Airlines,1991,GE,747-400M,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1991,GE,767-300ER,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1992,GE,747-400M,Sep,1990,East Asia,2,2,
South Korea,Asiana Airlines,1992,GE,767-300ER,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1994,GE,747-400,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1994,GE,747-400F,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1994,GE,767-300,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1995,CF,737-500,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1995,GE,747-400F,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1995,GE,767-300,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1996,CF,737-400,Sep,1990,East Asia,2,2,
South Korea,Asiana Airlines,1996,GE,747-400F,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1996,GE,747-400M,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1996,GE,767-300,Sep,1990,East Asia,1,1,
South Korea,Asiana Airlines,1997,CF,737-400,Sep,1990,East Asia,2,2,
South Korea,Asiana Airlines,1997,GE,767-300,Sep,1990,East Asia,3,3,
South Korea,Asiana Airlines,,GE,767-300F,Nov,1993,East Asia,0,1,
South Korea,Asiana Airlines,1996,GE,767-300F,Nov,1993,East Asia,1,1,
South Korea,Asiana Airlines,,GE,747-400F,Dec,1996,East Asia,0,3,
South Korea,Asiana Airlines,,GE,767-300,Dec,1996,East Asia,0,1,
South Korea,Asiana Airlines,,PW,777-200ER,Dec,1996,East Asia,0,5,
South Korea,Asiana Airlines,,PW,777-300,Dec,1996,East Asia,0,7,
South Korea,Asiana Airlines,1990,GE,767-300,Dec,1988,East Asia,2,2,
South Korea,Asiana Airlines,1997,GE,747-400M,Dec,1995,East Asia,1,1,
South Korea,Asiana Airlines,1999,GE,767-300,Dec,1996,East Asia,1,1,
South Korea,Asiana Airlines,2002,GE,747-400F,Dec,1996,East Asia,1,1,
South Korea,Asiana Airlines,2002,PW,777-200ER,Dec,1999,East Asia,1,1,
South Korea,Asiana Airlines,2004,PW,777-200ER,Dec,1996,East Asia,1,1,
South Korea,Asiana Airlines,2005,PW,777-200ER,Dec,1996,East Asia,1,1,
South Korea,Asiana Airlines,2006,PW,777-200ER,Dec,1996,East Asia,1,1,
South Korea,Asiana Airlines,2007,PW,777-200ER,Dec,1999,East Asia,2,2,
South Korea,Asiana Airlines,2008,PW,777-200ER,Dec,1999,East Asia,1,1,
South Korea,Government of Korea,,CF,737-800A,Mar,2020,East Asia,0,5,5
South Korea,Government of Korea,2022,CF,737-800A,Mar,2020,East Asia,1,1,
South Korea,Jeju Air,,CF,737 MAX,Nov,2018,East Asia,0,40,40
South Korea,Jeju Air,2018,CF,737-800,Dec,2016,East Asia,3,3,
South Korea,Korean Air,,NS,DC-10,Jan,1974,East Asia,0,2,
South Korea,Korean Air,1975,GE,DC-10,Jan,1974,East Asia,3,3,
South Korea,Korean Air,1979,PW,747-200,Feb,1978,East Asia,1,1,
South Korea,Korean Air,2016,GE,777F,Feb,2015,East Asia,4,4,
South Korea,Korean Air,2017,GE,777F,Feb,2015,East Asia,1,1,
South Korea,Korean Air,1984,PW,747-300,Mar,1984,East Asia,1,1,
South Korea,Korean Air,1985,PW,747-300,Mar,1984,East Asia,1,1,
South Korea,Korean Air,2012,GE,747-8F,Mar,2011,East Asia,2,2,
South Korea,Korean Air,2013,GE,777-300ER,Mar,2011,East Asia,1,1,
South Korea,Korean Air,2015,GE,777-300ER,Mar,2011,East Asia,1,1,
South Korea,Korean Air,,NS,MD-11,Apr,1989,East Asia,0,1,
South Korea,Korean Air,,PW,747-200,Apr,1979,East Asia,0,3,
South Korea,Korean Air,1971,PW,707/720,Apr,1971,East Asia,1,1,
South Korea,Korean Air,1980,PW,747-200,Apr,1979,East Asia,3,3,
South Korea,Korean Air,1981,PW,747-100,Apr,1979,East Asia,2,2,
South Korea,Korean Air,1981,PW,747-200,Apr,1979,East Asia,2,2,
South Korea,Korean Air,1988,PW,747-200,Apr,1988,East Asia,2,2,
South Korea,Korean Air,1988,PW,747-300,Apr,1988,East Asia,1,1,
South Korea,Korean Air,1990,PW,747-400M,Apr,1988,East Asia,1,1,
South Korea,Korean Air,1991,PW,747-400,Apr,1988,East Asia,3,3,
South Korea,Korean Air,1992,PW,747-400,Apr,1988,East Asia,2,2,
South Korea,Korean Air,1992,PW,MD-11,Apr,1990,East Asia,1,1,
South Korea,Korean Air,1979,PW,747-200,May,1977,East Asia,1,1,
South Korea,Korean Air,1985,PW,MD-80,May,1985,East Asia,2,2,
South Korea,Korean Air,1986,PW,MD-80,May,1985,East Asia,2,2,
South Korea,Korean Air,1987,PW,MD-80,May,1985,East Asia,2,2,
South Korea,Korean Air,2006,PW,747-400ERF,May,2005,East Asia,1,1,
South Korea,Korean Air,2017,GE,787-9,May,2005,East Asia,5,5,
South Korea,Korean Air,2018,GE,787-9,May,2005,East Asia,4,4,
South Korea,Korean Air,2019,GE,787-9,May,2005,East Asia,1,1,
South Korea,Korean Air,,NS,747-400,Jun,1991,East Asia,0,1,
South Korea,Korean Air,1973,PW,747-200,Jun,1970,East Asia,1,1,
South Korea,Korean Air,1973,PW,747-200,Jun,1973,East Asia,1,1,
South Korea,Korean Air,1993,PW,747-400,Jun,1990,East Asia,3,3,
South Korea,Korean Air,1994,PW,747-400,Jun,1990,East Asia,3,3,
South Korea,Korean Air,1995,PW,747-400,Jun,1990,East Asia,4,4,
South Korea,Korean Air,1995,PW,MD-80,Jun,1995,East Asia,2,2,
South Korea,Korean Air,1996,PW,747-400,Jun,1990,East Asia,4,4,
South Korea,Korean Air,1996,PW,747-400F,Jun,1990,East Asia,1,1,
South Korea,Korean Air,1996,PW,MD-80,Jun,1995,East Asia,1,1,
South Korea,Korean Air,1997,PW,747-400,Jun,1990,East Asia,2,2,
South Korea,Korean Air,1997,PW,747-400F,Jun,1990,East Asia,1,1,
South Korea,Korean Air,1998,PW,747-400,Jun,1990,East Asia,2,2,
South Korea,Korean Air,1998,PW,747-400F,Jun,1990,East Asia,1,1,
South Korea,Korean Air,2000,CF,737-800,Jun,1998,East Asia,3,3,
South Korea,Korean Air,2000,PW,747-400F,Jun,1999,East Asia,2,2,
South Korea,Korean Air,2001,CF,737-800,Jun,1998,East Asia,3,3,
South Korea,Korean Air,2001,CF,737-900,Jun,1998,East Asia,2,2,
South Korea,Korean Air,2001,PW,747-400,Jun,1991,East Asia,1,1,
South Korea,Korean Air,2001,PW,747-400F,Jun,1990,East Asia,1,1,
South Korea,Korean Air,2002,CF,737-900,Jun,1998,East Asia,5,5,
South Korea,Korean Air,2002,PW,747-400F,Jun,1990,East Asia,1,1,
South Korea,Korean Air,2003,CF,737-900,Jun,1998,East Asia,4,4,
South Korea,Korean Air,2004,CF,737-900,Jun,1998,East Asia,4,4,
South Korea,Korean Air,2005,CF,737-900,Jun,1998,East Asia,1,1,
South Korea,Korean Air,2005,PW,747-400ERF,Jun,2004,East Asia,1,1,
South Korea,Korean Air,2006,PW,747-400ERF,Jun,2004,East Asia,1,1,
South Korea,Korean Air,2010,GE,777-300ER,Jun,2008,East Asia,1,1,
South Korea,Korean Air,,GE,787-9,Jul,2019,East Asia,0,10,10
South Korea,Korean Air,,GE,787-10,Jul,2019,East Asia,0,10,10
South Korea,Korean Air,2013,CF,737-900ER,Jul,2011,East Asia,2,2,
South Korea,Korean Air,2015,GE,777-300ER,Jul,2012,East Asia,2,2,
South Korea,Korean Air,1989,PW,747-400,Aug,1986,East Asia,3,3,
South Korea,Korean Air,1997,PW,777-200ER,Sep,1995,East Asia,2,2,
South Korea,Korean Air,1998,PW,777-200ER,Sep,1995,East Asia,1,1,
South Korea,Korean Air,1999,PW,777-300,Sep,1995,East Asia,2,2,
South Korea,Korean Air,2000,PW,777-300,Sep,1995,East Asia,1,1,
South Korea,Korean Air,2003,PW,777-200ER,Sep,2002,East Asia,1,1,
South Korea,Korean Air,2004,PW,747-400ERF,Sep,2003,East Asia,2,2,
South Korea,Korean Air,1994,PW,MD-80,Oct,1993,East Asia,1,1,
South Korea,Korean Air,1996,PW,MD-80,Oct,1993,East Asia,1,1,
South Korea,Korean Air,2001,PW,777-200ER,Oct,1999,East Asia,1,1,
South Korea,Korean Air,2002,PW,777-200ER,Oct,1999,East Asia,1,1,
South Korea,Korean Air,2015,GE,787-8,Oct,2013,East Asia,1,1,
South Korea,Korean Air,2016,GE,747-8,Oct,2013,East Asia,2,2,
South Korea,Korean Air,2016,GE,777-300ER,Oct,2013,East Asia,2,2,
South Korea,Korean Air,2017,GE,747-8,Oct,2013,East Asia,3,3,
South Korea,Korean Air,2018,GE,777-300ER,Oct,2013,East Asia,4,4,
South Korea,Korean Air,,CF,737 MAX,Nov,2015,East Asia,0,28,28
South Korea,Korean Air,1996,PW,MD-80,Nov,1994,East Asia,1,1,
South Korea,Korean Air,2002,PW,747-400F,Nov,2000,East Asia,1,1,
South Korea,Korean Air,2003,PW,747-400F,Nov,2000,East Asia,1,1,
South Korea,Korean Air,2019,GE,777-300ER,Nov,2015,East Asia,2,2,
South Korea,Korean Air,2022,CF,737 MAX,Nov,2015,East Asia,2,2,
South Korea,Korean Air,,PW,777-200,Dec,1993,East Asia,0,8,
South Korea,Korean Air,1967,PW,DC-9,Dec,1965,East Asia,1,1,
South Korea,Korean Air,1991,PW,MD-11,Dec,1986,East Asia,2,2,
South Korea,Korean Air,1992,PW,MD-11,Dec,1986,East Asia,2,2,
South Korea,Korean Air,1993,PW,MD-80,Dec,1988,East Asia,2,2,
South Korea,Korean Air,1999,PW,777-300,Dec,1995,East Asia,1,1,
South Korea,Korean Air,2000,PW,777-200ER,Dec,1995,East Asia,2,2,
South Korea,Korean Air,2001,PW,747-400F,Dec,1999,East Asia,1,1,
South Korea,Korean Air,2002,PW,777-200ER,Dec,1995,East Asia,1,1,
South Korea,Korean Air,2003,PW,747-400ERF,Dec,2001,East Asia,2,2,
South Korea,Korean Air,2004,PW,747-400ERF,Dec,2001,East Asia,1,1,
South Korea,Korean Air,2005,PW,777-200ER,Dec,2003,East Asia,2,2,
South Korea,Korean Air,2006,PW,777-200ER,Dec,2003,East Asia,1,1,
South Korea,Korean Air,2007,PW,777-200ER,Dec,2003,East Asia,4,4,
South Korea,Korean Air,2008,PW,777-200ER,Dec,2003,East Asia,2,2,
South Korea,Korean Air,2009,GE,777-300ER,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2010,GE,777-300ER,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2011,CF,737-900ER,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2011,GE,777-300ER,Dec,2006,East Asia,3,3,
South Korea,Korean Air,2012,CF,737-900ER,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2012,GE,777-300ER,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2012,GE,777F,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2013,GE,747-8F,Dec,2006,East Asia,2,2,
South Korea,Korean Air,2013,GE,777-300ER,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2013,GE,777F,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2014,GE,747-8F,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2014,GE,777F,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2015,GE,747-8,Dec,2009,East Asia,4,4,
South Korea,Korean Air,2015,GE,747-8F,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2015,GE,777-300ER,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2015,GE,777F,Dec,2006,East Asia,1,1,
South Korea,Korean Air,2016,GE,747-8,Dec,2009,East Asia,1,1,
South Korea,Korean Air,2016,GE,747-8F,Dec,2006,East Asia,1,1,
South Korea,Republic of Korea Air Force,1985,CF,737-300,Jan,1985,East Asia,1,1,
Spain,Air Europa,2005,CF,737-800,Feb,2004,Europe,2,2,
Spain,Air Europa,,CF,737-800,Mar,2006,Europe,0,8,
Spain,Air Europa,2011,CF,737-800,Mar,2006,Europe,1,1,
Spain,Air Europa,2012,CF,737-800,Mar,2006,Europe,2,2,
Spain,Air Europa,2013,CF,737-800,Mar,2006,Europe,4,4,
Spain,Air Europa,2014,CF,737-800,Mar,2006,Europe,1,1,
Spain,Air Europa,2016,RR,787-8,Mar,2007,Europe,5,5,
Spain,Air Europa,2017,RR,787-8,Mar,2007,Europe,3,3,
Spain,Air Europa,2007,CF,737-800,Jun,2005,Europe,3,3,
Spain,Air Europa,,CF,737-800,Jul,2005,Europe,0,7,
Spain,Air Europa,2008,CF,737-800,Jul,2005,Europe,3,3,
Spain,Air Europa,2009,CF,737-800,Jul,2005,Europe,3,3,
Spain,Air Europa,2011,CF,737-800,Jul,2005,Europe,1,1,
Spain,Air Europa,2012,CF,737-800,Jul,2005,Europe,1,1,
Spain,Air Europa,2016,CF,737-800,Sep,2013,Europe,2,2,
Spain,Air Europa,2017,CF,737-800,Sep,2013,Europe,3,3,
Spain,Air Europa,2018,CF,737-800,Sep,2013,Europe,3,3,
Spain,Air Europa,2004,CF,737-800,Oct,2003,Europe,4,4,
Spain,Air Europa,,CF,737 MAX,Dec,2015,Europe,0,20,20
Spain,Air Europa,,RR,787-9,Dec,2014,Europe,0,12,5
Spain,Air Europa,2006,CF,737-800,Dec,2004,Europe,1,1,
Spain,Air Europa,2020,RR,787-9,Dec,2014,Europe,2,2,
Spain,AVIACO,1975,PW,DC-9,Jan,1975,Europe,4,4,
Spain,AVIACO,1974,PW,DC-9,Feb,1973,Europe,4,4,
Spain,AVIACO,1976,PW,DC-9,Mar,1975,Europe,4,4,
Spain,AVIACO,1992,PW,MD-80,Mar,1990,Europe,2,2,
Spain,AVIACO,1992,PW,MD-80,Apr,1990,Europe,6,6,
Spain,AVIACO,1979,PW,DC-9,Jul,1978,Europe,4,4,
Spain,AVIACO,1991,PW,MD-80,Jul,1989,Europe,5,5,
Spain,Futura,,CF,737-800,Jul,2006,Europe,0,3,
Spain,Hispania Lineas Aereas,,NS,757-200,Mar,1989,Europe,0,2,
Spain,Hispania Lineas Aereas,,NS,737-500,Jul,1988,Europe,0,4,
Spain,Iberia Airlines,1972,PW,727,Jan,1972,Europe,3,3,
Spain,Iberia Airlines,1973,GE,DC-10,Jan,1972,Europe,3,3,
Spain,Iberia Airlines,1973,PW,727,Jan,1972,Europe,13,13,
Spain,Iberia Airlines,1976,GE,DC-10,Jan,1976,Europe,2,2,
Spain,Iberia Airlines,1979,GE,DC-10,Jan,1979,Europe,1,1,
Spain,Iberia Airlines,1966,PW,DC-8,Feb,1965,Europe,1,1,
Spain,Iberia Airlines,1968,PW,DC-8,Feb,1966,Europe,1,1,
Spain,Iberia Airlines,1979,PW,727,Feb,1979,Europe,5,5,
Spain,Iberia Airlines,1982,PW,747-200,Feb,1982,Europe,1,1,
Spain,Iberia Airlines,1970,PW,DC-8,Mar,1969,Europe,2,2,
Spain,Iberia Airlines,1971,PW,DC-9,Mar,1971,Europe,1,1,
Spain,Iberia Airlines,1972,PW,DC-9,Mar,1971,Europe,10,10,
Spain,Iberia Airlines,1974,GE,DC-10,Mar,1973,Europe,1,1,
Spain,Iberia Airlines,1974,PW,727,Mar,1973,Europe,11,11,
Spain,Iberia Airlines,1975,GE,DC-10,Mar,1973,Europe,1,1,
Spain,Iberia Airlines,1978,PW,727,Mar,1978,Europe,3,3,
Spain,Iberia Airlines,1980,PW,747-200,Mar,1979,Europe,1,1,
Spain,Iberia Airlines,1970,PW,747-100,Apr,1968,Europe,2,2,
Spain,Iberia Airlines,1972,PW,747-200,Apr,1968,Europe,1,1,
Spain,Iberia Airlines,1974,PW,727,Apr,1974,Europe,2,2,
Spain,Iberia Airlines,1988,PW,747-200,Apr,1987,Europe,1,1,
Spain,Iberia Airlines,1990,PW,MD-80,Apr,1988,Europe,17,17,
Spain,Iberia Airlines,1968,PW,DC-8,May,1966,Europe,3,3,
Spain,Iberia Airlines,1968,PW,DC-9,May,1966,Europe,3,3,
Spain,Iberia Airlines,1980,GE,DC-10,May,1979,Europe,1,1,
Spain,Iberia Airlines,1980,PW,747-200,May,1980,Europe,1,1,
Spain,Iberia Airlines,1993,RR,757-200,May,1990,Europe,3,3,
Spain,Iberia Airlines,1994,RR,757-200,May,1990,Europe,5,5,
Spain,Iberia Airlines,1999,RR,757-200,May,1990,Europe,8,8,
Spain,Iberia Airlines,1963,PW,DC-8,Jun,1962,Europe,1,1,
Spain,Iberia Airlines,1981,PW,747-200,Jun,1980,Europe,2,2,
Spain,Iberia Airlines,1967,PW,DC-9,Jul,1965,Europe,11,11,
Spain,Iberia Airlines,1968,PW,DC-9,Jul,1965,Europe,1,1,
Spain,Iberia Airlines,1969,PW,DC-9,Jul,1968,Europe,1,1,
Spain,Iberia Airlines,1970,PW,DC-9,Jul,1968,Europe,5,5,
Spain,Iberia Airlines,1991,PW,MD-80,Jul,1989,Europe,7,7,
Spain,Iberia Airlines,1961,PW,DC-8,Oct,1959,Europe,3,3,
Spain,Iberia Airlines,1962,PW,DC-8,Oct,1962,Europe,1,1,
Spain,Iberia Airlines,1963,PW,DC-8,Oct,1962,Europe,1,1,
Spain,Iberia Airlines,1969,PW,DC-8,Oct,1967,Europe,1,1,
Spain,Iberia Airlines,1969,PW,DC-9,Oct,1967,Europe,3,3,
Spain,Iberia Airlines,2000,RR,757-200,Dec,1999,Europe,8,8,
Spain,L.T.E. International Airways,1992,RR,757-200,Apr,1988,Europe,1,1,
Spain,Quantum Air S.A.,2000,RR,717-200,May,2000,Europe,3,3,
Spain,Spantax,,NS,DC-9,Dec,1974,Europe,0,2,
Spain,Vingreiser AS,1988,PW,MD-80,Sep,1986,Europe,2,2,
State of Libya,Buraq Air,,CF,737-800,Sep,2006,Africa,0,1,
State of Libya,Buraq Air,2006,CF,737-800,Nov,2005,Africa,2,2,
State of Libya,Libyan Airlines,1975,PW,727,Apr,1974,Africa,3,3,
State of Libya,Libyan Airlines,1977,PW,727,May,1976,Africa,2,2,
State of Libya,Libyan Airlines,1976,PW,707/720,Jul,1976,Africa,1,1,
State of Libya,Libyan Airlines,1978,PW,727,Jul,1977,Africa,2,2,
State of Libya,Libyan Airlines,1971,PW,727,Aug,1970,Africa,2,2,
State of Libya,Libyan Airlines,1976,PW,727,Aug,1975,Africa,2,2,
Sudan,Sudan Airways,1974,PW,707/720,May,1973,Africa,2,2,
Sudan,Sudan Airways,1975,PW,737-200,Dec,1974,Africa,2,2,
Sweden,Finans AB Balans,1988,PW,MD-80,Sep,1986,Europe,1,1,
Sweden,KB Flygplanet,1988,PW,MD-80,Feb,1988,Europe,1,1,
Sweden,Linjeflyg,,NS,737-500,Jun,1990,Europe,0,4,
Sweden,Linjeflyg,1990,CF,737-500,Aug,1988,Europe,1,1,
Sweden,Linjeflyg,1991,CF,737-500,Aug,1988,Europe,2,2,
Sweden,Linjeflyg,1992,CF,737-500,Aug,1988,Europe,1,1,
Sweden,Linjeflyg,1993,CF,737-500,Aug,1988,Europe,1,1,
Sweden,Linjeflyg,1994,CF,737-500,Aug,1988,Europe,1,1,
Sweden,Malmo Aviation,1993,PW,MD-80,Mar,1991,Europe,2,2,
Sweden,Malmo Aviation,1991,PW,MD-80,May,1989,Europe,1,1,
Sweden,Malmo Aviation,1992,PW,MD-80,May,1989,Europe,1,1,
Sweden,Malmo Aviation,1988,PW,MD-80,Jun,1987,Europe,1,1,
Sweden,Malmo Aviation,1989,PW,MD-80,Jun,1987,Europe,1,1,
Sweden,Scandinavian Airlines,1966,PW,DC-8,Jan,1965,Europe,1,1,
Sweden,Scandinavian Airlines,1968,PW,DC-9,Jan,1966,Europe,10,10,
Sweden,Scandinavian Airlines,1974,PW,DC-9,Jan,1973,Europe,16,16,
Sweden,Scandinavian Airlines,1986,PW,MD-80,Jan,1985,Europe,5,5,
Sweden,Scandinavian Airlines,1989,PW,767-300ER,Jan,1988,Europe,5,5,
Sweden,Scandinavian Airlines,1990,PW,767-200ER,Jan,1988,Europe,2,2,
Sweden,Scandinavian Airlines,1990,PW,767-300ER,Jan,1988,Europe,2,2,
Sweden,Scandinavian Airlines,1970,PW,DC-8,Feb,1968,Europe,2,2,
Sweden,Scandinavian Airlines,1970,PW,DC-8,Feb,1969,Europe,1,1,
Sweden,Scandinavian Airlines,1987,PW,MD-80,Feb,1986,Europe,3,3,
Sweden,Scandinavian Airlines,1988,PW,MD-80,Feb,1986,Europe,1,1,
Sweden,Scandinavian Airlines,1991,PW,MD-80,Feb,1990,Europe,2,2,
Sweden,Scandinavian Airlines,1969,PW,DC-9,Mar,1967,Europe,2,2,
Sweden,Scandinavian Airlines,1970,PW,DC-9,Mar,1969,Europe,2,2,
Sweden,Scandinavian Airlines,1989,PW,MD-80,Mar,1988,Europe,1,1,
Sweden,Scandinavian Airlines,1998,CF,737-600,Mar,1995,Europe,8,8,
Sweden,Scandinavian Airlines,1999,CF,737-600,Mar,1995,Europe,17,17,
Sweden,Scandinavian Airlines,2000,CF,737-600,Mar,1995,Europe,1,1,
Sweden,Scandinavian Airlines,2000,CF,737-700,Mar,1995,Europe,4,4,
Sweden,Scandinavian Airlines,2000,CF,737-800,Mar,1995,Europe,4,4,
Sweden,Scandinavian Airlines,1972,PW,DC-8,Apr,1971,Europe,1,1,
Sweden,Scandinavian Airlines,1974,PW,DC-9,Apr,1973,Europe,1,1,
Sweden,Scandinavian Airlines,2009,CF,737-700,Apr,2008,Europe,1,1,
Sweden,Scandinavian Airlines,1967,PW,DC-8,May,1965,Europe,2,2,
Sweden,Scandinavian Airlines,1970,PW,DC-8,May,1968,Europe,1,1,
Sweden,Scandinavian Airlines,1969,PW,DC-9,Jun,1968,Europe,2,2,
Sweden,Scandinavian Airlines,1970,PW,DC-8,Jun,1969,Europe,1,1,
Sweden,Scandinavian Airlines,1970,PW,DC-9,Jun,1968,Europe,4,4,
Sweden,Scandinavian Airlines,1970,PW,DC-9,Jun,1969,Europe,1,1,
Sweden,Scandinavian Airlines,1971,PW,DC-9,Jun,1969,Europe,2,2,
Sweden,Scandinavian Airlines,1972,PW,DC-9,Jun,1969,Europe,3,3,
Sweden,Scandinavian Airlines,1978,PW,DC-9,Jun,1977,Europe,1,1,
Sweden,Scandinavian Airlines,1979,PW,747-200,Jun,1977,Europe,1,1,
Sweden,Scandinavian Airlines,1979,PW,DC-9,Jun,1977,Europe,3,3,
Sweden,Scandinavian Airlines,1976,PW,DC-9,Jul,1975,Europe,2,2,
Sweden,Scandinavian Airlines,1977,PW,DC-9,Jul,1976,Europe,2,2,
Sweden,Scandinavian Airlines,1985,PW,MD-80,Jul,1984,Europe,6,6,
Sweden,Scandinavian Airlines,1986,PW,MD-80,Jul,1985,Europe,1,1,
Sweden,Scandinavian Airlines,1987,PW,MD-80,Jul,1985,Europe,2,2,
Sweden,Scandinavian Airlines,1988,PW,MD-80,Jul,1986,Europe,8,8,
Sweden,Scandinavian Airlines,1989,PW,MD-80,Jul,1986,Europe,4,4,
Sweden,Scandinavian Airlines,1990,PW,MD-80,Jul,1986,Europe,2,2,
Sweden,Scandinavian Airlines,1996,RR,MD-90,Jul,1992,Europe,6,6,
Sweden,Scandinavian Airlines,1981,PW,747-200,Aug,1979,Europe,2,2,
Sweden,Scandinavian Airlines,1989,PW,MD-80,Aug,1988,Europe,4,4,
Sweden,Scandinavian Airlines,1990,PW,MD-80,Aug,1988,Europe,2,2,
Sweden,Scandinavian Airlines,1991,PW,MD-80,Aug,1988,Europe,17,17,
Sweden,Scandinavian Airlines,1992,PW,MD-80,Aug,1988,Europe,5,5,
Sweden,Scandinavian Airlines,1997,RR,MD-90,Aug,1995,Europe,2,2,
Sweden,Scandinavian Airlines,2010,CF,737-700,Aug,2008,Europe,1,1,
Sweden,Scandinavian Airlines,,PW,767-200,Sep,1990,Europe,0,1,
Sweden,Scandinavian Airlines,1968,PW,DC-8,Sep,1966,Europe,2,2,
Sweden,Scandinavian Airlines,1977,PW,747-200,Sep,1976,Europe,1,1,
Sweden,Scandinavian Airlines,1999,CF,737-600,Sep,1998,Europe,2,2,
Sweden,Scandinavian Airlines,1999,CF,737-700,Sep,1998,Europe,1,1,
Sweden,Scandinavian Airlines,2000,CF,737-700,Sep,1998,Europe,1,1,
Sweden,Scandinavian Airlines,2000,CF,737-800,Sep,1998,Europe,8,8,
Sweden,Scandinavian Airlines,2001,CF,737-800,Sep,1998,Europe,1,1,
Sweden,Scandinavian Airlines,2007,CF,737-700,Sep,1998,Europe,1,1,
Sweden,Scandinavian Airlines,2009,CF,737-800,Sep,2007,Europe,2,2,
Sweden,Scandinavian Airlines,1967,PW,DC-8,Oct,1965,Europe,2,2,
Sweden,Scandinavian Airlines,1968,PW,DC-8,Oct,1965,Europe,2,2,
Sweden,Scandinavian Airlines,1974,GE,DC-10,Oct,1971,Europe,2,2,
Sweden,Scandinavian Airlines,1975,GE,DC-10,Oct,1972,Europe,1,1,
Sweden,Scandinavian Airlines,1976,GE,DC-10,Oct,1972,Europe,2,2,
Sweden,Scandinavian Airlines,2000,CF,737-800,Oct,1995,Europe,1,1,
Sweden,Scandinavian Airlines,2001,CF,737-800,Oct,1995,Europe,3,3,
Sweden,Scandinavian Airlines,2002,CF,737-800,Oct,1995,Europe,1,1,
Sweden,Scandinavian Airlines,2003,CF,737-800,Oct,1995,Europe,1,1,
Sweden,Scandinavian Airlines,,NS,MD-80,Nov,1989,Europe,0,1,
Sweden,Scandinavian Airlines,,PW,767-200,Nov,1990,Europe,0,1,
Sweden,Scandinavian Airlines,1965,PW,DC-8,Nov,1963,Europe,1,1,
Sweden,Scandinavian Airlines,1992,PW,MD-80,Nov,1989,Europe,3,3,
Sweden,Scandinavian Airlines,1960,PW,DC-8,Dec,1955,Europe,7,7,
Sweden,Scandinavian Airlines,1966,PW,DC-8,Dec,1964,Europe,1,1,
Sweden,Scandinavian Airlines,1968,PW,DC-9,Dec,1966,Europe,1,1,
Sweden,Scandinavian Airlines,1969,PW,DC-8,Dec,1966,Europe,2,2,
